symbol,date,close
CM,2024-11-04,87.92
CM,2024-11-05,88.23
CM,2024-11-06,88.6
CM,2024-11-07,89.66
CM,2024-11-08,89.55
CM,2024-11-11,89.81
CM,2024-11-12,89.89
CM,2024-11-13,89.69
CM,2024-11-14,89.84
CM,2024-11-15,89.5
CM,2024-11-18,89.72
CM,2024-11-19,89.85
CM,2024-11-20,90.72
CM,2024-11-21,91.11
CM,2024-11-22,91.48
CM,2024-11-25,91.42
CM,2024-11-26,91.06
CM,2024-11-27,90.7
CM,2024-11-28,90.42
CM,2024-11-29,90.88
CM,2024-12-02,90.05
CM,2024-12-03,89.3
CM,2024-12-04,89.57
CM,2024-12-05,93.54
CM,2024-12-06,94.35
CM,2024-12-09,93.86
CM,2024-12-10,94.26
CM,2024-12-11,95.38
CM,2024-12-12,94.4
CM,2024-12-13,94.2
CM,2024-12-16,94.28
CM,2024-12-17,94.12
CM,2024-12-18,92.54
CM,2024-12-19,91.79
CM,2024-12-20,92.5
CM,2024-12-23,92.31
CM,2024-12-24,92.53
CM,2024-12-27,90.65
CM,2024-12-30,91.09
CM,2024-12-31,90.93
CNQ,2024-09-03,47.13
CNQ,2024-09-04,46.2
CNQ,2024-09-05,45.64
CNQ,2024-09-06,45.07
CNQ,2024-09-09,45.4
CNQ,2024-09-10,43.81
CNQ,2024-09-11,43.95
CNQ,2024-09-12,44.3
CNQ,2024-09-13,43.4
CNQ,2024-09-16,43.93
CNQ,2024-09-17,44.68
CNQ,2024-09-18,44.72
CNQ,2024-09-19,45.8
CNQ,2024-09-20,45.25
CNQ,2024-09-23,45.67
CNQ,2024-09-24,46.52
CNQ,2024-09-25,45.46
CNQ,2024-09-26,43.97
CNQ,2024-09-27,44.89
CNQ,2024-09-30,44.91
CNQ,2024-10-01,46.92
CNQ,2024-10-02,46.79
CNQ,2024-10-03,47.82
CNQ,2024-10-04,48.22
CNQ,2024-10-07,49.81
CNQ,2024-10-08,49.61
CNQ,2024-10-09,50.11
CNQ,2024-10-10,51.47
CNQ,2024-10-11,51.71
CNQ,2024-10-15,48.75
CNQ,2024-10-16,48.48
CNQ,2024-10-17,49.25
CNQ,2024-10-18,49.06
CNQ,2024-10-21,49.4
CNQ,2024-10-22,49.02
CNQ,2024-10-23,48.58
CNQ,2024-10-24,48.61
CNQ,2024-10-25,49.39
CNQ,2024-10-28,48.22
CNQ,2024-10-29,47.9
CNQ,2024-10-30,47.5
CNQ,2024-10-31,47.35
CNQ,2024-11-01,47.28
CNQ,2024-11-04,47.63
CNQ,2024-11-05,47.59
CNQ,2024-11-06,48.34
CNQ,2024-11-07,48.26
CNQ,2024-11-08,47.57
CNQ,2024-11-11,47.7
CNQ,2024-11-12,47.07
CNQ,2024-11-13,46.7
CNQ,2024-11-14,47.85
CNQ,2024-11-15,46.61
CNQ,2024-11-18,47.17
CNQ,2024-11-19,47.04
CNQ,2024-11-20,47.21
CNQ,2024-11-21,48.3
CNQ,2024-11-22,48.71
CNQ,2024-11-25,47.59
CNQ,2024-11-26,46.7
CNQ,2024-11-27,47.02
CNQ,2024-11-28,47.52
CNQ,2024-11-29,47.52
CNQ,2024-12-02,47.23
CNQ,2024-12-03,48.14
CNQ,2024-12-04,46.58
CNQ,2024-12-05,46.64
CNQ,2024-12-06,45.66
CNQ,2024-12-09,45.9
CNQ,2024-12-10,45.55
CNQ,2024-12-11,46.06
CNQ,2024-12-12,45.02
CNQ,2024-12-13,44.78
CNQ,2024-12-16,43.95
CNQ,2024-12-17,43.8
CNQ,2024-12-18,42.84
CNQ,2024-12-19,42.48
CNQ,2024-12-20,42.5
CNQ,2024-12-23,43.17
CNQ,2024-12-24,43.47
CNQ,2024-12-27,43.48
CNQ,2024-12-30,43.43
CNQ,2024-12-31,44.38
CNR,2024-09-03,159.77
CNR,2024-09-04,160.16
CNR,2024-09-05,158.54
CNR,2024-09-06,156.46
CNR,2024-09-09,158.98
CNR,2024-09-10,157.65
CNR,2024-09-11,158.08
CNR,2024-09-12,162.2
CNR,2024-09-13,161.44
CNR,2024-09-16,163.87
CNR,2024-09-17,161.83
CNR,2024-09-18,159.34
CNR,2024-09-19,161.37
CNR,2024-09-20,158.87
CNR,2024-09-23,158.17
CNR,2024-09-24,158.48
CNR,2024-09-25,156.08
CNR,2024-09-26,157.3
CNR,2024-09-27,157.34
CNR,2024-09-30,158.37
CNR,2024-10-01,158.03
CNR,2024-10-02,156.55
CNR,2024-10-03,154.9
CNR,2024-10-04,154.03
CNR,2024-10-07,154.14
CNR,2024-10-08,154.96
CNR,2024-10-09,156.31
CNR,2024-10-10,158.27
CNR,2024-10-11,159.43
CNR,2024-10-15,159.56
CNR,2024-10-16,159.31
CNR,2024-10-17,157.93
CNR,2024-10-18,156.84
CNR,2024-10-21,155.35
CNR,2024-10-22,155.11
CNR,2024-10-23,155.07
CNR,2024-10-24,153.52
CNR,2024-10-25,154.25
CNR,2024-10-28,154.5
CNR,2024-10-29,153.56
CNR,2024-10-30,152.72
CNR,2024-10-31,150.35
CNR,2024-11-01,150.98
CNR,2024-11-04,150.2
CNR,2024-11-05,150.89
CNR,2024-11-06,156.45
CNR,2024-11-07,157.17
CNR,2024-11-08,154.15
CNR,2024-11-11,155.49
CNR,2024-11-12,155.53
CNR,2024-11-13,156.02
CNR,2024-11-14,154.75
CNR,2024-11-15,153.35
CNR,2024-11-18,152
CNR,2024-11-19,149.08
CNR,2024-11-20,149.43
CNR,2024-11-21,152.52
CNR,2024-11-22,155.44
CNR,2024-11-25,156.29
CNR,2024-11-26,154.23
CNR,2024-11-27,156.06
CNR,2024-11-28,156.33
CNR,2024-11-29,156.34
CNR,2024-12-02,156.12
CNR,2024-12-03,153.65
CNR,2024-12-04,154.25
CNR,2024-12-05,153.35
CNR,2024-12-06,151.37
CNR,2024-12-09,150.86
CNR,2024-12-10,150.72
CNR,2024-12-11,149.05
CNR,2024-12-12,148.88
CNR,2024-12-13,147.89
CNR,2024-12-16,146.5
CNR,2024-12-17,147.4
CNR,2024-12-18,146.4
CNR,2024-12-19,144.87
CNR,2024-12-20,145.34
CNR,2024-12-23,147.24
CNR,2024-12-24,148.07
CNR,2024-12-27,147.02
CNR,2024-12-30,144.76
CNR,2024-12-31,145.97
CP,2024-09-03,112.98
CP,2024-09-04,114.11
CP,2024-09-05,112.81
CP,2024-09-06,112.39
CP,2024-09-09,114.78
CP,2024-09-10,114.33
CP,2024-09-11,116.79
CP,2024-09-12,117.83
CP,2024-09-13,117.35
CP,2024-09-16,118.61
CP,2024-09-17,117.79
CP,2024-09-18,117.11
CP,2024-09-19,117.85
CP,2024-09-20,116.46
CP,2024-09-23,115.6
CP,2024-09-24,116.09
CP,2024-09-25,114.78
CP,2024-09-26,115.46
CP,2024-09-27,115.54
CP,2024-09-30,115.67
CP,2024-10-01,113.57
CP,2024-10-02,112.65
CP,2024-10-03,111
CP,2024-10-04,111.77
CP,2024-10-07,110.56
CP,2024-10-08,110.01
CP,2024-10-09,110.3
CP,2024-10-10,111.59
CP,2024-10-11,112.94
CP,2024-10-15,112.24
CP,2024-10-16,112.72
CP,2024-10-17,112.05
CP,2024-10-18,110.57
CP,2024-10-21,108.98
CP,2024-10-22,110.04
CP,2024-10-23,109.07
CP,2024-10-24,108.76
CP,2024-10-25,107.18
CP,2024-10-28,108.21
CP,2024-10-29,108.66
CP,2024-10-30,108.69
CP,2024-10-31,107.41
CP,2024-11-01,107.56
CP,2024-11-04,108.61
CP,2024-11-05,109.76
CP,2024-11-06,109.45
CP,2024-11-07,109.28
CP,2024-11-08,108.04
CP,2024-11-11,107.81
CP,2024-11-12,107.25
CP,2024-11-13,106.48
CP,2024-11-14,106.7
CP,2024-11-15,104.29
CP,2024-11-18,103.73
CP,2024-11-19,103.07
CP,2024-11-20,102.88
CP,2024-11-21,105.08
CP,2024-11-22,107.21
CP,2024-11-25,107.78
CP,2024-11-26,104.62
CP,2024-11-27,105.67
CP,2024-11-28,106.3
CP,2024-11-29,107.11
CP,2024-12-02,107.22
CP,2024-12-03,106.37
CP,2024-12-04,107.36
CP,2024-12-05,107.13
CP,2024-12-06,106.61
CP,2024-12-09,107.1
CP,2024-12-10,107.13
CP,2024-12-11,107.83
CP,2024-12-12,106.2
CP,2024-12-13,105.89
CP,2024-12-16,105.69
CP,2024-12-17,105.19
CP,2024-12-18,105.43
CP,2024-12-19,102.25
CP,2024-12-20,103.8
CP,2024-12-23,105.13
CP,2024-12-24,105.63
CP,2024-12-27,104.58
CP,2024-12-30,103.29
CP,2024-12-31,104.08
CSU,2024-09-03,4257.74
CSU,2024-09-04,4250.15
CSU,2024-09-05,4181.45
CSU,2024-09-06,4186.49
CSU,2024-09-09,4219.71
CSU,2024-09-10,4258.49
CSU,2024-09-11,4265
CSU,2024-09-12,4272.44
CSU,2024-09-13,4286.48
CSU,2024-09-16,4355.41
CSU,2024-09-17,4313.86
CSU,2024-09-18,4256.85
CSU,2024-09-19,4396.31
CSU,2024-09-20,4375.12
CSU,2024-09-23,4400.02
CSU,2024-09-24,4410.02
CSU,2024-09-25,4372
CSU,2024-09-26,4434.52
CSU,2024-09-27,4338.85
CSU,2024-09-30,4400
CSU,2024-10-01,4350
CSU,2024-10-02,4378.5
CSU,2024-10-03,4315.1
CSU,2024-10-04,4353.81
CSU,2024-10-07,4335.34
CSU,2024-10-08,4314.86
CSU,2024-10-09,4368.03
CSU,2024-10-10,4340
CSU,2024-10-11,4416.24
CSU,2024-10-15,4409.78
CSU,2024-10-16,4409.8
CSU,2024-10-17,4431.07
CSU,2024-10-18,4431.06
CSU,2024-10-21,4370.02
CSU,2024-10-22,4396
CSU,2024-10-23,4328.68
CSU,2024-10-24,4338.5
CSU,2024-10-25,4281.75
CSU,2024-10-28,4304.75
CSU,2024-10-29,4362.79
CSU,2024-10-30,4331.55
CSU,2024-10-31,4199.04
CSU,2024-11-01,4257.9
CSU,2024-11-04,4263.21
